Date,Open,High,Low,Close,Adj Close,Volume
2006-07-24,33.349998,34.680000,25.959999,27.170000,27.170000,140416400
2006-07-31,27.020000,27.590000,25.840000,27.290001,27.290001,46170900
2006-08-07,27.190001,27.290001,25.760000,26.070000,26.070000,31169300
2006-08-14,26.219999,29.750000,26.180000,29.120001,29.120001,36461100
2006-08-21,28.700001,28.980000,27.540001,28.030001,28.030001,22707900
2006-08-28,28.400000,31.799999,28.270000,31.760000,31.760000,37279000
2006-09-04,31.610001,32.299999,29.680000,30.510000,30.510000,30710700
2006-09-11,30.230000,32.740002,29.719999,32.520000,32.520000,32281000
2006-09-18,32.450001,32.810001,29.900000,30.840000,30.840000,45046700
2006-09-25,31.049999,32.590000,30.740000,32.119999,32.119999,31417100
2006-10-02,31.980000,33.400002,30.580000,32.590000,32.590000,34588900
2006-10-09,32.490002,33.709999,32.270000,33.320000,33.320000,28408100
2006-10-16,32.849998,33.200001,31.750000,32.570000,32.570000,28631400
2006-10-23,32.470001,38.490002,32.139999,38.240002,38.240002,104763800
2006-10-30,38.049999,38.590000,36.869999,37.459999,37.459999,30333100
2006-11-06,37.639999,39.770000,37.529999,39.259998,39.259998,30748100
2006-11-13,39.230000,43.099998,39.130001,42.549999,42.549999,48983300
2006-11-20,42.349998,43.250000,41.939999,42.410000,42.410000,19557700
2006-11-27,42.180000,42.799999,39.090000,39.410000,39.410000,38579100
2006-12-04,39.310001,39.580002,37.700001,38.459999,38.459999,32996500
2006-12-11,38.220001,40.189999,38.080002,40.009998,40.009998,29059200
2006-12-18,40.200001,40.639999,38.230000,40.240002,40.240002,33926300
2006-12-25,40.130001,40.630001,39.349998,39.459999,39.459999,16752600
2007-01-01,38.680000,39.139999,37.599998,38.369999,38.369999,25343200
2007-01-08,38.220001,38.310001,37.070000,38.200001,38.200001,29945500
2007-01-15,38.400002,39.000000,36.599998,37.020000,37.020000,25871400
2007-01-22,37.650002,38.230000,36.299999,36.849998,36.849998,29789200
2007-01-29,36.700001,39.299999,36.540001,37.389999,37.389999,71459800
2007-02-05,37.250000,39.520000,36.770000,38.720001,38.720001,36670500
2007-02-12,38.790001,40.439999,38.360001,40.330002,40.330002,24922500
2007-02-19,40.130001,42.000000,40.000000,40.779999,40.779999,23835300
2007-02-26,40.860001,41.200001,37.689999,37.689999,37.689999,37616900
2007-03-05,37.150002,39.320000,37.040001,38.840000,38.840000,44887800
2007-03-12,38.639999,39.049999,37.259998,37.849998,37.849998,32805400
2007-03-19,38.000000,39.799999,38.000000,38.980000,38.980000,21297300
2007-03-26,38.980000,40.240002,38.430000,39.790001,39.790001,26119000
2007-04-02,39.849998,41.759998,39.549999,41.680000,41.680000,20412600
2007-04-09,41.720001,42.500000,41.240002,42.410000,42.410000,21047400
2007-04-16,43.770000,45.320000,43.669998,44.950001,44.950001,36629500
2007-04-23,44.270000,63.840000,44.160000,62.599998,62.599998,244218300
2007-04-30,61.910000,63.750000,60.279999,63.230000,63.230000,84706700
2007-05-07,62.430000,63.230000,59.700001,61.560001,61.560001,55205400
2007-05-14,61.680000,63.520000,60.099998,63.299999,63.299999,52618000
2007-05-21,63.580002,73.309998,63.299999,68.550003,68.550003,130074400
2007-05-28,68.430000,70.739998,67.720001,68.580002,68.580002,38631600
2007-06-04,68.250000,74.720001,67.650002,73.239998,73.239998,91756700
2007-06-11,73.000000,73.050003,69.250000,72.400002,72.400002,52985000
2007-06-18,72.339996,72.639999,68.419998,68.860001,68.860001,44849500
2007-06-25,69.349998,70.230003,66.709999,68.410004,68.410004,42183000
2007-07-02,68.809998,70.050003,68.010002,68.970001,68.970001,16232800
2007-07-09,69.379997,75.349998,69.019997,75.099998,75.099998,54249500
2007-07-16,74.730003,74.839996,70.500000,71.629997,71.629997,35113200
2007-07-23,71.779999,89.000000,68.849998,84.040001,84.040001,132272200
2007-07-30,83.000000,84.050003,75.059998,76.800003,76.800003,62227200
2007-08-06,77.059998,80.000000,72.370003,74.779999,74.779999,42723000
2007-08-13,76.089996,76.320000,70.050003,75.019997,75.019997,36418600
2007-08-20,74.980003,79.489998,73.800003,79.250000,79.250000,32524000
2007-08-27,80.559998,80.800003,76.080002,79.910004,79.910004,28581300
2007-09-03,79.900002,86.459999,79.730003,84.519997,84.519997,34386300
2007-09-10,84.930000,88.889999,82.510002,87.769997,87.769997,31195200
2007-09-17,86.980003,91.900002,85.980003,91.300003,91.300003,32172900
2007-09-24,91.300003,94.260002,90.809998,93.150002,93.150002,24518800
2007-10-01,93.419998,94.099998,91.400002,93.430000,93.430000,24158600
2007-10-08,94.220001,96.730003,88.129997,92.370003,92.370003,38323100
2007-10-15,91.800003,92.120003,88.500000,89.760002,89.760002,36254700
2007-10-22,89.250000,101.089996,83.269997,90.000000,90.000000,113704700
2007-10-29,90.410004,91.470001,83.500000,85.980003,85.980003,38043600
2007-11-05,84.349998,89.160004,78.839996,78.889999,78.889999,47208300
2007-11-12,78.260002,81.150002,76.500000,78.599998,78.599998,42266200
2007-11-19,78.830002,82.000000,77.940002,81.430000,81.430000,29719000
2007-11-26,82.300003,91.470001,81.139999,90.559998,90.559998,42506800
2007-12-03,90.029999,95.000000,89.769997,94.309998,94.309998,29354500
2007-12-10,94.309998,95.940002,88.930000,89.080002,89.080002,34726900
2007-12-17,89.010002,92.279999,83.860001,91.260002,91.260002,35064700
2007-12-24,91.050003,95.900002,90.300003,94.449997,94.449997,22160900
2007-12-31,93.809998,97.430000,88.500000,88.790001,88.790001,39006400
2008-01-07,88.620003,91.830002,80.239998,81.080002,81.080002,60910000
2008-01-14,82.180000,83.320000,78.040001,79.760002,79.760002,54384200
2008-01-21,73.580002,81.430000,69.949997,77.599998,77.599998,53142100
2008-01-28,76.910004,79.400002,68.839996,74.629997,74.629997,103008900
2008-02-04,74.500000,76.660004,67.220001,73.500000,73.500000,57390700
2008-02-11,73.139999,78.849998,71.940002,72.959999,72.959999,46900300
2008-02-18,73.540001,74.209999,69.370003,72.080002,72.080002,39053400
2008-02-25,72.349998,73.500000,63.970001,64.470001,64.470001,51512400
2008-03-03,63.590000,66.599998,61.200001,64.089996,64.089996,60332500
2008-03-10,63.900002,70.680000,62.910000,68.220001,68.220001,49940900
2008-03-17,65.720001,74.000000,64.919998,73.190002,73.190002,41712400
2008-03-24,73.820000,76.930000,69.260002,69.760002,69.760002,35229500
2008-03-31,70.250000,79.000000,69.629997,76.870003,76.870003,39099400
2008-04-07,77.360001,78.430000,71.620003,71.989998,71.989998,31339800
